-4.8, -33.6, -20.4
-4.2, -30.6, -19.2
-3.3, -30.3, -17.7
-4.2, -30.6, -18.6
-3.9, -29.7, -17.1
-3.9, -29.7, -17.1
-5.1, -30.3, -16.5
-3.6, -28.2, -15
-5.4, -28.2, -14.4
-3.9, -29.7, -15.9
-3.6, -27, -13.8
-5.4, -27.6, -13.8
-4.5, -25.5, -11.7
-4.2, -25.8, -11.4
-5.7, -26.1, -10.5
-4.2, -24, -9.6
-4.2, -24.6, -11.4
-5.4, -25.8, -12
-5.4, -24.6, -10.2
-5.7, -24.9, -9.9
-3.9, -23.1, -9.3
-4.2, -24, -9
-5.4, -23.4, -9
-5.7, -23.7, -10.5
-5.7, -24.3, -9.3
-6.3, -23.1, -8.1
-6, -23.4, -8.4
-6.6, -23.4, -8.4
-7.2, -23.4, -8.4
-6.9, -24.3, -9.3
-6.3, -23.7, -8.7
-7.2, -23.4, -8.4
-5.4, -24, -9.6
-6.9, -22.5, -8.7
-7.5, -23.7, -8.7
-6.9, -23.7, -8.7
-7.8, -25.2, -9
-7.2, -24, -9.6
-7.2, -23.4, -7.8
-6.6, -24, -9.6
-8.1, -24.3, -8.7
-6.9, -24.3, -9.3
-7.5, -24.3, -8.1
-7.2, -23.4, -7.8
-8.1, -23.1, -8.1
-7.5, -23.7, -8.1
-7.5, -24.9, -9.9
-8.1, -24.9, -8.7
-7.2, -24.6, -9
-7.2, -24, -9.6
-6.9, -24.9, -9.3
